timestamp,pavilion_name,wait_time_raw,post_time_raw
2025-09-01T12:15:16.160900+09:00,アラブ首長国連邦,情報なし,情報なし
2025-09-01T12:15:16.160908+09:00,オーストリア,情報なし,情報なし
2025-09-01T12:15:16.160915+09:00,カタール,0時間10分以下,30分前
2025-09-01T12:15:16.160920+09:00,カナダ,2時間00分,32分前
2025-09-01T12:15:16.160925+09:00,クウェート,3時間00分,14分前
2025-09-01T12:15:16.160929+09:00,コモンズ-A,情報なし,情報なし
2025-09-01T12:15:16.160937+09:00,コロンビア,情報なし,情報なし
2025-09-01T12:15:16.160943+09:00,スイス,1時間00分,60分以上前
2025-09-01T12:15:16.160947+09:00,チェコ,0時間50分,60分以上前
2025-09-01T12:15:16.160952+09:00,トルクメニスタン,2時間00分,49分前
2025-09-01T12:15:16.160956+09:00,バーレーン,0時間30分,09分前
2025-09-01T12:15:16.160960+09:00,フィリピン,0時間20分,43分前
2025-09-01T12:15:16.160964+09:00,ブラジル,0時間50分,43分前
2025-09-01T12:15:16.160968+09:00,フランス,1時間00分,13分前
2025-09-01T12:15:16.160972+09:00,ベトナム,0時間20分,37分前
2025-09-01T12:15:16.160975+09:00,ペルー,情報なし,情報なし
2025-09-01T12:15:16.160980+09:00,ポルトガル,0時間30分,04分前
2025-09-01T12:15:16.160984+09:00,マルタ,0時間10分以下,55分前
2025-09-01T12:15:16.160988+09:00,マレーシア,0時間30分,24分前
2025-09-01T12:15:16.160992+09:00,ミャクミャクハウス,情報なし,情報なし
2025-09-01T12:15:16.160996+09:00,モザンビーク,情報なし,情報なし
2025-09-01T12:15:16.161002+09:00,ヨルダン,1時間00分,60分以上前
2025-09-01T12:15:16.161007+09:00,ロボット ＆モビリティ ステーション,0時間10分以下,60分以上前
2025-09-01T12:15:16.161011+09:00,国際機関協同館,情報なし,情報なし
2025-09-01T12:15:16.161016+09:00,国際赤十字 ・赤新月運動館,情報なし,情報なし
2025-09-01T12:15:16.161021+09:00,国連,情報なし,情報なし
2025-09-01T12:15:16.161033+09:00,中国,1時間00分,60分以上前
2025-09-01T12:15:16.161042+09:00,北欧館,0時間20分,46分前
2025-09-01T12:15:16.161050+09:00,万博博物館,情報なし,情報なし
2025-09-01T12:15:16.161057+09:00,アゼルバイジャン,1時間00分,16分前
2025-09-01T12:15:16.161061+09:00,インドネシア,0時間20分,53分前
2025-09-01T12:15:16.161065+09:00,インド,情報なし,情報なし
2025-09-01T12:15:16.161069+09:00,ウズベキスタン,1時間40分,05分前
2025-09-01T12:15:16.161073+09:00,エジプト,0時間40分,00分前
2025-09-01T12:15:16.161077+09:00,オーストラリア,0時間30分,60分以上前
2025-09-01T12:15:16.161081+09:00,コモンズ-B,情報なし,情報なし
2025-09-01T12:15:16.161084+09:00,コモンズ-F,情報なし,情報なし
2025-09-01T12:15:16.161088+09:00,サウジアラビア,0時間50分,03分前
2025-09-01T12:15:16.161092+09:00,スペイン,0時間10分以下,07分前
2025-09-01T12:15:16.161096+09:00,セネガル,情報なし,情報なし
2025-09-01T12:15:16.161100+09:00,セルビア,2時間40分,49分前
2025-09-01T12:15:16.161104+09:00,タイ,0時間20分,18分前
2025-09-01T12:15:16.161107+09:00,チャド,情報なし,情報なし
2025-09-01T12:15:16.161111+09:00,ドイツ,0時間40分,12分前
2025-09-01T12:15:16.161115+09:00,トルコ,0時間10分以下,14分前
2025-09-01T12:15:16.161119+09:00,ネパール,情報なし,情報なし
2025-09-01T12:15:16.161123+09:00,バングラデシュ,情報なし,情報なし
2025-09-01T12:15:16.161127+09:00,モナコ,情報なし,情報なし
2025-09-01T12:15:16.161130+09:00,夜の地球,情報なし,情報なし
2025-09-01T12:15:16.161135+09:00,ルクセンブルク,3時間00分,60分以上前
2025-09-01T12:15:16.161139+09:00,大韓民国（韓国）,1時間00分,20分前
2025-09-01T12:15:16.161142+09:00,Better Co-Being,情報なし,情報なし
2025-09-01T12:15:16.161147+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-09-01T12:15:16.161153+09:00,EARTH MART,予約のみ,予約のみ
2025-09-01T12:15:16.161157+09:00,null²,予約のみ,予約のみ
2025-09-01T12:15:16.161161+09:00,いのちの未来,予約のみ,予約のみ
2025-09-01T12:15:16.161165+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-09-01T12:15:16.161169+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-09-01T12:15:16.161177+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-09-01T12:15:16.161185+09:00,EU,0時間20分,53分前
2025-09-01T12:15:16.161193+09:00,アルジェリア,情報なし,情報なし
2025-09-01T12:15:16.161199+09:00,アンゴラ,1時間00分,13分前
2025-09-01T12:15:16.161206+09:00,イタリア,6時間00分,23分前
2025-09-01T12:15:16.161215+09:00,オマーン,0時間10分以下,60分以上前
2025-09-01T12:15:16.161221+09:00,オランダ,情報なし,情報なし
2025-09-01T12:15:16.161225+09:00,カンボジア,情報なし,情報なし
2025-09-01T12:15:16.161232+09:00,コモンズ-C,情報なし,情報なし
2025-09-01T12:15:16.161236+09:00,コモンズ-D,情報なし,情報なし
2025-09-01T12:15:16.161240+09:00,コモンズ-E,情報なし,情報なし
2025-09-01T12:15:16.161244+09:00,シンガポール,0時間30分,20分前
2025-09-01T12:15:16.161248+09:00,チュニジア,0時間10分以下,60分以上前
2025-09-01T12:15:16.161252+09:00,チリ,情報なし,情報なし
2025-09-01T12:15:16.161256+09:00,バルト,情報なし,情報なし
2025-09-01T12:15:16.161260+09:00,ハンガリー,1時間30分,25分前
2025-09-01T12:15:16.161264+09:00,ブルガリア,0時間45分,02分前
2025-09-01T12:15:16.161268+09:00,ベルギー,情報なし,情報なし
2025-09-01T12:15:16.161272+09:00,ポーランド,1時間00分,12分前
2025-09-01T12:15:16.161276+09:00,ルーマニア,2時間00分,19分前
2025-09-01T12:15:16.161280+09:00,英国（イギリス）,0時間45分,38分前
2025-09-01T12:15:16.161284+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-09-01T12:15:16.161288+09:00,未来の都市,0時間30分,01分前
2025-09-01T12:15:16.161292+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-09-01T12:15:16.161296+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-09-01T12:15:16.161300+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-09-01T12:15:16.161304+09:00,PASONA  NATUREVERSE,2時間00分,31分前
2025-09-01T12:15:16.161310+09:00,TECH WORLD,3時間00分,47分前
2025-09-01T12:15:16.161314+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-09-01T12:15:16.161318+09:00,よしもと  waraii myraii館,情報なし,情報なし
2025-09-01T12:15:16.161322+09:00,飯田グループ ×大阪公立大学 共同出展館,0時間30分,26分前
2025-09-01T12:15:16.161326+09:00,NTT Pavilion,予約のみ,予約のみ
2025-09-01T12:15:16.161330+09:00,ウーマンズパビリオン  in collaboration  with Cartier,0時間40分,60分以上前
2025-09-01T12:15:16.161334+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-09-01T12:15:16.161339+09:00,関西パビリオン,予約のみ,予約のみ
2025-09-01T12:15:16.161343+09:00,三菱未来館,0時間30分,60分以上前
2025-09-01T12:15:16.161347+09:00,住友館,情報なし,情報なし
2025-09-01T12:15:16.161350+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-09-01T12:15:16.161355+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-09-01T12:15:16.161364+09:00,日本館,0時間30分,60分以上前
2025-09-01T12:15:16.161373+09:00,ミャクミャクくじ,情報なし,情報なし
2025-09-01T12:47:57.944021+09:00,アメリカ（米国）,2時間00分,05分前
2025-09-01T12:47:57.944050+09:00,アラブ首長国連邦,0時間10分以下,06分前
2025-09-01T12:47:57.944058+09:00,オーストリア,情報なし,情報なし
2025-09-01T12:47:57.944065+09:00,カタール,0時間40分,08分前
2025-09-01T12:47:57.944070+09:00,カナダ,2時間00分,60分以上前
2025-09-01T12:47:57.944075+09:00,クウェート,1時間30分,33分前
2025-09-01T12:47:57.944080+09:00,コモンズ-A,情報なし,情報なし
2025-09-01T12:47:57.944088+09:00,コロンビア,停止,01分前
2025-09-01T12:47:57.944094+09:00,スイス,1時間00分,60分以上前
2025-09-01T12:47:57.944099+09:00,チェコ,0時間50分,60分以上前
2025-09-01T12:47:57.944104+09:00,トルクメニスタン,1時間20分,02分前
2025-09-01T12:47:57.944109+09:00,バーレーン,0時間30分,41分前
2025-09-01T12:47:57.944113+09:00,フィリピン,1時間00分,30分前
2025-09-01T12:47:57.944120+09:00,ブラジル,0時間50分,60分以上前
2025-09-01T12:47:57.944125+09:00,フランス,1時間00分,09分前
2025-09-01T12:47:57.944130+09:00,ベトナム,0時間20分,60分以上前
2025-09-01T12:47:57.944134+09:00,ペルー,情報なし,情報なし
2025-09-01T12:47:57.944139+09:00,ポルトガル,0時間20分,12分前
2025-09-01T12:47:57.944143+09:00,マルタ,0時間20分,11分前
2025-09-01T12:47:57.944148+09:00,マレーシア,0時間30分,57分前
2025-09-01T12:47:57.944152+09:00,ミャクミャクハウス,情報なし,情報なし
2025-09-01T12:47:57.944156+09:00,モザンビーク,情報なし,情報なし
2025-09-01T12:47:57.944161+09:00,ヨルダン,1時間00分,60分以上前
2025-09-01T12:47:57.944165+09:00,ロボット ＆モビリティ ステーション,0時間10分以下,60分以上前
2025-09-01T12:47:57.944170+09:00,国際機関協同館,情報なし,情報なし
2025-09-01T12:47:57.944175+09:00,国際赤十字 ・赤新月運動館,情報なし,情報なし
2025-09-01T12:47:57.944179+09:00,国連,情報なし,情報なし
2025-09-01T12:47:57.944186+09:00,中国,1時間00分,60分以上前
2025-09-01T12:47:57.944190+09:00,北欧館,0時間30分,08分前
2025-09-01T12:47:57.944194+09:00,万博博物館,情報なし,情報なし
2025-09-01T12:47:57.944201+09:00,アゼルバイジャン,1時間00分,49分前
2025-09-01T12:47:57.944205+09:00,インドネシア,0時間30分,31分前
2025-09-01T12:47:57.944209+09:00,インド,情報なし,情報なし
2025-09-01T12:47:57.944214+09:00,ウズベキスタン,1時間40分,38分前
2025-09-01T12:47:57.944218+09:00,エジプト,0時間40分,33分前
2025-09-01T12:47:57.944223+09:00,オーストラリア,0時間30分,60分以上前
2025-09-01T12:47:57.944227+09:00,コモンズ-B,情報なし,情報なし
2025-09-01T12:47:57.944231+09:00,コモンズ-F,情報なし,情報なし
2025-09-01T12:47:57.944235+09:00,サウジアラビア,0時間50分,36分前
2025-09-01T12:47:57.944240+09:00,スペイン,0時間10分以下,03分前
2025-09-01T12:47:57.944244+09:00,セネガル,情報なし,情報なし
2025-09-01T12:47:57.944248+09:00,セルビア,2時間40分,60分以上前
2025-09-01T12:47:57.944253+09:00,タイ,0時間20分,51分前
2025-09-01T12:47:57.944257+09:00,チャド,情報なし,情報なし
2025-09-01T12:47:57.944261+09:00,ドイツ,1時間30分,13分前
2025-09-01T12:47:57.944266+09:00,トルコ,0時間20分,18分前
2025-09-01T12:47:57.944270+09:00,ネパール,情報なし,情報なし
2025-09-01T12:47:57.944274+09:00,バングラデシュ,情報なし,情報なし
2025-09-01T12:47:57.944278+09:00,モナコ,情報なし,情報なし
2025-09-01T12:47:57.944283+09:00,夜の地球,情報なし,情報なし
2025-09-01T12:47:57.944287+09:00,ルクセンブルク,3時間00分,24分前
2025-09-01T12:47:57.944291+09:00,大韓民国（韓国）,1時間00分,53分前
2025-09-01T12:47:57.944295+09:00,Better Co-Being,情報なし,情報なし
2025-09-01T12:47:57.944300+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-09-01T12:47:57.944304+09:00,EARTH MART,予約のみ,予約のみ
2025-09-01T12:47:57.944309+09:00,null²,予約のみ,予約のみ
2025-09-01T12:47:57.944313+09:00,いのちの未来,予約のみ,予約のみ
2025-09-01T12:47:57.944317+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-09-01T12:47:57.944322+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-09-01T12:47:57.944326+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-09-01T12:47:57.944331+09:00,EU,0時間20分,60分以上前
2025-09-01T12:47:57.944335+09:00,アルジェリア,情報なし,情報なし
2025-09-01T12:47:57.944339+09:00,アンゴラ,0時間50分,07分前
2025-09-01T12:47:57.944344+09:00,イタリア,6時間00分,56分前
2025-09-01T12:47:57.944348+09:00,オマーン,0時間10分以下,60分以上前
2025-09-01T12:47:57.944353+09:00,オランダ,情報なし,情報なし
2025-09-01T12:47:57.944357+09:00,カンボジア,情報なし,情報なし
2025-09-01T12:47:57.944363+09:00,コモンズ-C,情報なし,情報なし
2025-09-01T12:47:57.944369+09:00,コモンズ-D,情報なし,情報なし
2025-09-01T12:47:57.944373+09:00,コモンズ-E,情報なし,情報なし
2025-09-01T12:47:57.944378+09:00,シンガポール,0時間30分,19分前
2025-09-01T12:47:57.944382+09:00,チュニジア,0時間20分,09分前
2025-09-01T12:47:57.944386+09:00,チリ,情報なし,情報なし
2025-09-01T12:47:57.944391+09:00,バルト,情報なし,情報なし
2025-09-01T12:47:57.944395+09:00,ハンガリー,1時間30分,57分前
2025-09-01T12:47:57.944399+09:00,ブルガリア,0時間45分,35分前
2025-09-01T12:47:57.944404+09:00,ベルギー,情報なし,情報なし
2025-09-01T12:47:57.944408+09:00,ポーランド,1時間00分,44分前
2025-09-01T12:47:57.944412+09:00,ルーマニア,2時間00分,52分前
2025-09-01T12:47:57.944417+09:00,英国（イギリス）,2時間00分,05分前
2025-09-01T12:47:57.944421+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-09-01T12:47:57.944425+09:00,未来の都市,0時間30分,34分前
2025-09-01T12:47:57.944430+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-09-01T12:47:57.944434+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-09-01T12:47:57.944438+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-09-01T12:47:57.944443+09:00,PASONA  NATUREVERSE,2時間00分,60分以上前
2025-09-01T12:47:57.944447+09:00,TECH WORLD,3時間00分,60分以上前
2025-09-01T12:47:57.944452+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-09-01T12:47:57.944456+09:00,よしもと  waraii myraii館,情報なし,情報なし
2025-09-01T12:47:57.944461+09:00,飯田グループ ×大阪公立大学 共同出展館,0時間30分,59分前
2025-09-01T12:47:57.944465+09:00,NTT Pavilion,予約のみ,予約のみ
2025-09-01T12:47:57.944470+09:00,ウーマンズパビリオン  in collaboration  with Cartier,0時間40分,60分以上前
2025-09-01T12:47:57.944474+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-09-01T12:47:57.944479+09:00,関西パビリオン,予約のみ,予約のみ
2025-09-01T12:47:57.944484+09:00,三菱未来館,0時間30分,60分以上前
2025-09-01T12:47:57.944488+09:00,住友館,情報なし,情報なし
2025-09-01T12:47:57.944492+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-09-01T12:47:57.944497+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-09-01T12:47:57.944501+09:00,日本館,1時間00分,05分前
2025-09-01T12:47:57.944505+09:00,ミャクミャクくじ,情報なし,情報なし
2025-09-01T13:26:56.780403+09:00,アメリカ（米国）,2時間00分,40分前
2025-09-01T13:26:56.780432+09:00,アラブ首長国連邦,0時間10分以下,40分前
2025-09-01T13:26:56.780439+09:00,オーストリア,情報なし,情報なし
2025-09-01T13:26:56.780446+09:00,カタール,0時間40分,43分前
2025-09-01T13:26:56.780451+09:00,カナダ,2時間00分,60分以上前
2025-09-01T13:26:56.780456+09:00,クウェート,1時間00分,27分前
2025-09-01T13:26:56.780460+09:00,コモンズ-A,情報なし,情報なし
2025-09-01T13:26:56.780468+09:00,コロンビア,停止,35分前
2025-09-01T13:26:56.780474+09:00,スイス,1時間00分,60分以上前
2025-09-01T13:26:56.780479+09:00,チェコ,0時間50分,60分以上前
2025-09-01T13:26:56.780483+09:00,トルクメニスタン,3時間00分,21分前
2025-09-01T13:26:56.780487+09:00,バーレーン,0時間30分,60分以上前
2025-09-01T13:26:56.780491+09:00,フィリピン,1時間00分,60分以上前
2025-09-01T13:26:56.780495+09:00,ブラジル,0時間10分以下,05分前
2025-09-01T13:26:56.780499+09:00,フランス,1時間00分,44分前
2025-09-01T13:26:56.780503+09:00,ベトナム,0時間20分,60分以上前
2025-09-01T13:26:56.780507+09:00,ペルー,0時間20分,01分前
2025-09-01T13:26:56.780511+09:00,ポルトガル,0時間10分以下,25分前
2025-09-01T13:26:56.780518+09:00,マルタ,0時間40分,00分前
2025-09-01T13:26:56.780522+09:00,マレーシア,0時間30分,60分以上前
2025-09-01T13:26:56.780526+09:00,ミャクミャクハウス,情報なし,情報なし
2025-09-01T13:26:56.780532+09:00,モザンビーク,情報なし,情報なし
2025-09-01T13:26:56.780536+09:00,ヨルダン,1時間00分,13分前
2025-09-01T13:26:56.780539+09:00,ロボット ＆モビリティ ステーション,0時間10分以下,60分以上前
2025-09-01T13:26:56.780544+09:00,国際機関協同館,情報なし,情報なし
2025-09-01T13:26:56.780548+09:00,国際赤十字 ・赤新月運動館,0時間10分以下,12分前
2025-09-01T13:26:56.780553+09:00,国連,0時間30分,35分前
2025-09-01T13:26:56.780556+09:00,中国,1時間00分,60分以上前
2025-09-01T13:26:56.780560+09:00,北欧館,0時間40分,16分前
2025-09-01T13:26:56.780564+09:00,万博博物館,情報なし,情報なし
2025-09-01T13:26:56.780570+09:00,アゼルバイジャン,1時間00分,60分以上前
2025-09-01T13:26:56.780574+09:00,インドネシア,0時間30分,60分以上前
2025-09-01T13:26:56.780577+09:00,インド,情報なし,情報なし
2025-09-01T13:26:56.780582+09:00,ウズベキスタン,1時間40分,16分前
2025-09-01T13:26:56.780586+09:00,エジプト,1時間30分,31分前
2025-09-01T13:26:56.780590+09:00,オーストラリア,停止,30分前
2025-09-01T13:26:56.780594+09:00,コモンズ-B,情報なし,情報なし
2025-09-01T13:26:56.780598+09:00,コモンズ-F,情報なし,情報なし
2025-09-01T13:26:56.780602+09:00,サウジアラビア,0時間40分,04分前
2025-09-01T13:26:56.780606+09:00,スペイン,0時間30分,33分前
2025-09-01T13:26:56.780610+09:00,セネガル,情報なし,情報なし
2025-09-01T13:26:56.780614+09:00,セルビア,2時間40分,60分以上前
2025-09-01T13:26:56.780617+09:00,タイ,0時間20分,60分以上前
2025-09-01T13:26:56.780621+09:00,チャド,情報なし,情報なし
2025-09-01T13:26:56.780625+09:00,ドイツ,1時間30分,48分前
2025-09-01T13:26:56.780629+09:00,トルコ,0時間20分,53分前
2025-09-01T13:26:56.780632+09:00,ネパール,情報なし,情報なし
2025-09-01T13:26:56.780636+09:00,バングラデシュ,情報なし,情報なし
2025-09-01T13:26:56.780640+09:00,モナコ,情報なし,情報なし
2025-09-01T13:26:56.780645+09:00,夜の地球,情報なし,情報なし
2025-09-01T13:26:56.780649+09:00,ルクセンブルク,3時間00分,58分前
2025-09-01T13:26:56.780653+09:00,大韓民国（韓国）,1時間00分,60分以上前
2025-09-01T13:26:56.780657+09:00,Better Co-Being,情報なし,情報なし
2025-09-01T13:26:56.780661+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-09-01T13:26:56.780665+09:00,EARTH MART,予約のみ,予約のみ
2025-09-01T13:26:56.780669+09:00,null²,予約のみ,予約のみ
2025-09-01T13:26:56.780673+09:00,いのちの未来,予約のみ,予約のみ
2025-09-01T13:26:56.780677+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-09-01T13:26:56.780681+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-09-01T13:26:56.780685+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-09-01T13:26:56.780689+09:00,EU,0時間20分,60分以上前
2025-09-01T13:26:56.780695+09:00,アルジェリア,情報なし,情報なし
2025-09-01T13:26:56.780699+09:00,アンゴラ,0時間50分,42分前
2025-09-01T13:26:56.780703+09:00,イタリア,0時間50分,03分前
2025-09-01T13:26:56.780707+09:00,オマーン,0時間30分,04分前
2025-09-01T13:26:56.780711+09:00,オランダ,情報なし,情報なし
2025-09-01T13:26:56.780715+09:00,カンボジア,情報なし,情報なし
2025-09-01T13:26:56.780719+09:00,コモンズ-C,情報なし,情報なし
2025-09-01T13:26:56.780723+09:00,コモンズ-D,情報なし,情報なし
2025-09-01T13:26:56.780727+09:00,コモンズ-E,情報なし,情報なし
2025-09-01T13:26:56.780731+09:00,シンガポール,0時間20分,10分前
2025-09-01T13:26:56.780735+09:00,チュニジア,0時間20分,43分前
2025-09-01T13:26:56.780738+09:00,チリ,情報なし,情報なし
2025-09-01T13:26:56.780742+09:00,バルト,情報なし,情報なし
2025-09-01T13:26:56.780746+09:00,ハンガリー,1時間30分,60分以上前
2025-09-01T13:26:56.780750+09:00,ブルガリア,1時間00分,07分前
2025-09-01T13:26:56.780753+09:00,ベルギー,0時間30分,03分前
2025-09-01T13:26:56.780757+09:00,ポーランド,1時間00分,60分以上前
2025-09-01T13:26:56.780761+09:00,ルーマニア,2時間00分,60分以上前
2025-09-01T13:26:56.780765+09:00,英国（イギリス）,2時間00分,40分前
2025-09-01T13:26:56.780769+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-09-01T13:26:56.780778+09:00,未来の都市,0時間30分,60分以上前
2025-09-01T13:26:56.780782+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-09-01T13:26:56.780786+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-09-01T13:26:56.780790+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-09-01T13:26:56.780794+09:00,PASONA  NATUREVERSE,2時間00分,60分以上前
2025-09-01T13:26:56.780798+09:00,TECH WORLD,停止,31分前
2025-09-01T13:26:56.780802+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-09-01T13:26:56.780806+09:00,よしもと  waraii myraii館,情報なし,情報なし
2025-09-01T13:26:56.780810+09:00,飯田グループ ×大阪公立大学 共同出展館,0時間40分,31分前
2025-09-01T13:26:56.780814+09:00,NTT Pavilion,予約のみ,予約のみ
2025-09-01T13:26:56.780818+09:00,ウーマンズパビリオン  in collaboration  with Cartier,0時間40分,60分以上前
2025-09-01T13:26:56.780823+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-09-01T13:26:56.780827+09:00,関西パビリオン,予約のみ,予約のみ
2025-09-01T13:26:56.780831+09:00,三菱未来館,0時間30分,60分以上前
2025-09-01T13:26:56.780835+09:00,住友館,情報なし,情報なし
2025-09-01T13:26:56.780839+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-09-01T13:26:56.780843+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-09-01T13:26:56.780848+09:00,日本館,1時間00分,39分前
2025-09-01T13:26:56.780851+09:00,ミャクミャクくじ,情報なし,情報なし
2025-09-01T14:19:23.896156+09:00,アメリカ（米国）,2時間00分,60分以上前
2025-09-01T14:19:23.896186+09:00,アラブ首長国連邦,0時間10分以下,60分以上前
2025-09-01T14:19:23.896194+09:00,オーストリア,情報なし,情報なし
2025-09-01T14:19:23.896200+09:00,カタール,0時間40分,60分以上前
2025-09-01T14:19:23.896205+09:00,カナダ,2時間30分,16分前
2025-09-01T14:19:23.896210+09:00,クウェート,1時間00分,60分以上前
2025-09-01T14:19:23.896215+09:00,コモンズ-A,停止,34分前
2025-09-01T14:19:23.896223+09:00,コロンビア,停止,60分以上前
2025-09-01T14:19:23.896229+09:00,スイス,1時間00分,25分前
2025-09-01T14:19:23.896234+09:00,チェコ,0時間20分,40分前
2025-09-01T14:19:23.896239+09:00,トルクメニスタン,4時間00分,20分前
2025-09-01T14:19:23.896243+09:00,バーレーン,0時間30分,60分以上前
2025-09-01T14:19:23.896247+09:00,フィリピン,1時間00分,60分以上前
2025-09-01T14:19:23.896251+09:00,ブラジル,1時間00分,32分前
2025-09-01T14:19:23.896255+09:00,フランス,1時間00分,44分前
2025-09-01T14:19:23.896259+09:00,ベトナム,0時間20分,07分前
2025-09-01T14:19:23.896265+09:00,ペルー,0時間20分,12分前
2025-09-01T14:19:23.896270+09:00,ポルトガル,0時間20分,01分前
2025-09-01T14:19:23.896274+09:00,マルタ,0時間30分,29分前
2025-09-01T14:19:23.896278+09:00,マレーシア,0時間30分,42分前
2025-09-01T14:19:23.896282+09:00,ミャクミャクハウス,情報なし,情報なし
2025-09-01T14:19:23.896286+09:00,モザンビーク,0時間20分,39分前
2025-09-01T14:19:23.896290+09:00,ヨルダン,1時間00分,60分以上前
2025-09-01T14:19:23.896294+09:00,ロボット ＆モビリティ ステーション,0時間10分以下,45分前
2025-09-01T14:19:23.896298+09:00,国際機関協同館,情報なし,情報なし
2025-09-01T14:19:23.896303+09:00,国際赤十字 ・赤新月運動館,0時間10分以下,60分以上前
2025-09-01T14:19:23.896309+09:00,国連,0時間30分,60分以上前
2025-09-01T14:19:23.896313+09:00,中国,2時間00分,34分前
2025-09-01T14:19:23.896317+09:00,北欧館,0時間40分,60分以上前
2025-09-01T14:19:23.896321+09:00,万博博物館,情報なし,情報なし
2025-09-01T14:19:23.896326+09:00,アゼルバイジャン,1時間00分,60分以上前
2025-09-01T14:19:23.896331+09:00,インドネシア,0時間20分,08分前
2025-09-01T14:19:23.896334+09:00,インド,情報なし,情報なし
2025-09-01T14:19:23.896338+09:00,ウズベキスタン,1時間40分,24分前
2025-09-01T14:19:23.896342+09:00,エジプト,2時間00分,21分前
2025-09-01T14:19:23.896346+09:00,オーストラリア,停止,60分以上前
2025-09-01T14:19:23.896350+09:00,コモンズ-B,情報なし,情報なし
2025-09-01T14:19:23.896354+09:00,コモンズ-F,0時間50分,28分前
2025-09-01T14:19:23.896358+09:00,サウジアラビア,0時間40分,60分以上前
2025-09-01T14:19:23.896362+09:00,スペイン,1時間00分,15分前
2025-09-01T14:19:23.896366+09:00,セネガル,情報なし,情報なし
2025-09-01T14:19:23.896370+09:00,セルビア,2時間40分,60分以上前
2025-09-01T14:19:23.896374+09:00,タイ,0時間20分,10分前
2025-09-01T14:19:23.896378+09:00,チャド,情報なし,情報なし
2025-09-01T14:19:23.896382+09:00,ドイツ,0時間50分,34分前
2025-09-01T14:19:23.896386+09:00,トルコ,0時間20分,27分前
2025-09-01T14:19:23.896389+09:00,ネパール,情報なし,情報なし
2025-09-01T14:19:23.896393+09:00,バングラデシュ,情報なし,情報なし
2025-09-01T14:19:23.896397+09:00,モナコ,1時間00分,48分前
2025-09-01T14:19:23.896401+09:00,夜の地球,情報なし,情報なし
2025-09-01T14:19:23.896405+09:00,ルクセンブルク,1時間50分,02分前
2025-09-01T14:19:23.896408+09:00,大韓民国（韓国）,0時間50分,27分前
2025-09-01T14:19:23.896412+09:00,Better Co-Being,情報なし,情報なし
2025-09-01T14:19:23.896417+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-09-01T14:19:23.896421+09:00,EARTH MART,予約のみ,予約のみ
2025-09-01T14:19:23.896425+09:00,null²,予約のみ,予約のみ
2025-09-01T14:19:23.896429+09:00,いのちの未来,予約のみ,予約のみ
2025-09-01T14:19:23.896433+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-09-01T14:19:23.896440+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-09-01T14:19:23.896445+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-09-01T14:19:23.896449+09:00,EU,0時間20分,60分以上前
